X_Minimum,Square_Index,Length_of_Conveyer,Y_Perimeter,Edges_Y_Index,Maximum_of_Luminosity,X_Perimeter,Orientation_Index,Luminosity_Index,Empty_Index,Log_Y_Index,Outside_Global_Index,Minimum_of_Luminosity,Outside_X_Index,Edges_X_Index,Steel_Plate_Thickness,Y_Maximum,Edges_Index,Pixels_Areas,SigmoidOfAreas,LogOfAreas,Sum_of_Luminosity,TypeOfSteel_A400,TypeOfSteel_A300,Y_Minimum,Log_X_Index,X_Maximum,label
0.4240469208211144,0.7250176464656649,0.8130511463844798,0.00038565368299267263,1.0,0.4398148148148148,0.0010529338566095529,0.36228375447621936,0.5338208409506399,0.12035173217501854,0.2120600183154484,0.0,0.4285714285714286,0.005718206770356815,0.8438514610389609,0.11538461538461542,0.2966515286071116,0.8607315112540194,0.0004978611622437816,0.08444948921679908,0.3258647879247138,0.0007339211143936883,0.0,1.0,0.2966522709549201,0.2669936172514515,0.4271503803393797,0
0.9243401759530792,0.6078451144499344,0.7601410934744268,0.0009365875158393477,1.0,0.2638888888888889,0.0014358188953766634,0.6959701417259294,0.3732480195003047,0.4387117279372815,0.2947613121375068,1.0,0.31527093596059114,0.005832570905763952,0.6419439935064934,0.15384615384615385,0.15844997075718853,0.0860128617363344,0.0007467917433656724,0.24279228149829735,0.3611731214287177,0.0007643753466002207,0.0,1.0,0.1584497404619647,0.2669936172514515,0.9262726740784084,0
0.05337243401759531,0.19965715438136533,0.2821869488536155,0.0034157897636493857,1.0,0.40740740740740733,0.0016272614147602186,0.9000857416654059,0.4400975015234613,0.377688314440089,0.4224998238899194,1.0,0.2315270935960591,0.009034766697163769,0.6795860389610389,0.0,0.1826914602978761,0.13183279742765275,0.0034391725023419127,0.9649262202043132,0.4957912630307002,0.0041879314277668755,1.0,0.0,0.18268779886586106,0.293137643792146,0.058513750731421885,0
0.03225806451612903,0.389936472723606,0.23456790123456805,0.0044625640460580675,0.5514922236233712,0.41203703703703703,0.015411122810376187,0.19468401674484287,0.4900060938452163,0.4084119080411061,0.3926315542301641,0.0,0.22167487684729065,0.09835315645013723,0.7261566558441557,0.0,0.024739757466469368,0.08129019292604503,0.022502014372465656,1.0,0.6625842259405657,0.030539642092890763,1.0,0.0,0.02473709741868641,0.639933648263676,0.0994733762434172,0
0.03167155425219941,0.27024301704144393,0.231040564373898,0.004352377279488733,0.9474569146700292,0.3796296296296297,0.006221881879965541,0.8648307863015081,0.4847653869591713,0.5031253310732069,0.4416371193087093,1.0,0.4433497536945813,0.016010978956999083,0.30336850649350644,0.11538461538461542,0.1800658471694869,0.07988344051446945,0.005476472784681598,0.9997729852440408,0.537038933377025,0.007349736402659819,0.0,1.0,0.18006118042679314,0.3682521365980311,0.04154476301930954,0
0.5753665689149561,0.783906423313502,0.2275132275132279,0.0007162139827006776,1.0,0.4398148148148148,0.0013400976356848858,0.6079084077268372,0.5789152955514929,0.3577709503125331,0.26911968441073564,1.0,0.5665024630541872,0.007548032936870995,0.6829342532467532,0.0,0.035527242652473985,0.5394895498392284,0.0006550804766365548,0.1727582292849035,0.34972453765334754,0.0010496788760818157,1.0,0.0,0.035527140581170145,0.2669936172514515,0.5781158572264482,0
0.8005865102639296,0.7627306645154786,0.2821869488536155,0.0007162139827006776,0.924968474148802,0.3796296296296297,0.0015315401550684408,0.3811469208654865,0.5051797684338818,0.4218667231698273,0.2615586916195083,0.0,0.3793103448275862,0.01235132662397072,0.9435876623376622,0.0,0.08225588415286132,0.007234726688102894,0.0008581554243938868,0.2824063564131669,0.3733385217195404,0.0011976364064903231,1.0,0.0,0.08225592751346608,0.33518445061483537,0.8063194850789935,0
0.3947214076246334,0.908339215488555,0.8518518518518521,0.0011569610489780178,0.9044766708701136,0.4027777777777778,0.002488752751986216,0.4539769001866143,0.4296770262035344,0.361161139951266,0.30549228637847226,0.0,0.21182266009852216,0.01303751143641354,0.7825689935064933,0.2307692307692308,0.06811633770301259,0.790896302250804,0.0018866317727132774,0.6761634506242906,0.44266491899973376,0.002239895837898592,0.0,1.0,0.06811582111600624,0.37553640330316257,0.4043300175541252,0
0.1882697947214076,0.5678128466270042,0.231040564373898,0.00016528014985400254,1.0,0.4537037037037037,0.0004786062984588878,0.2836536036717608,0.6106642291285801,0.416251721580676,0.14138117265832295,0.0,0.5960591133004927,0.004231473010064043,1.0,0.038461538461538464,0.022133326266577345,0.4750803858520901,9.82620714954832e-05,0.022020431328036327,0.1903659860323182,0.00016676495992982242,1.0,0.0,0.022133974950521718,0.19620641159712954,0.18958455236980687,0
0.0005865102639296188,0.10547544620348896,0.8112874779541448,0.0033606963803647183,1.0,0.28703703703703703,0.0009572125969177756,0.9472436576385738,0.3224253503961,0.2831867782604089,0.4208796111489422,1.0,0.09359605911330048,0.0029734675205855443,0.5772118506493507,0.15384615384615385,0.008049399705784653,0.0012057877813504822,0.0020700543061715135,0.666855845629966,0.4508571077477626,0.0018403673694893802,0.0,1.0,0.008045559689048928,0.19620641159712954,0.0023405500292568754,0
0.9196480938416424,0.5891902793183422,0.8201058201058204,0.0014875213486860227,0.9624842370744012,0.4768518518518519,0.004020292907054657,0.7053008523730268,0.5961608775137112,0.5886216760250026,0.3361119590485359,1.0,0.5517241379310345,0.009149130832570905,0.35430194805194803,1.0,0.014518485832489537,0.12831591639871384,0.001244652905609454,0.663677639046538,0.4059843938804351,0.00205501362934732,1.0,0.0,0.014517351543404106,0.32566441888139624,0.9245172615564656,0
0.021700879765395892,0.6369869920338812,0.22398589065255736,0.0016528014985400256,0.7966582597730139,0.4398148148148148,0.002967359050445104,0.6813940586069502,0.5378427787934187,0.4608539040152558,0.3282457087843708,1.0,0.4926108374384237,0.011779505946935038,0.4772727272727272,0.11538461538461542,0.003369779511050331,0.054963826366559485,0.0014673802676658824,0.6111237230419977,0.4204845679644459,0.0021838186397845805,0.0,1.0,0.003368782975728508,0.32566441888139624,0.028671737858396724,0
0.4715542521994135,0.5159826560451749,0.25573192239858944,0.0013222411988320206,1.0,0.4490740740740741,0.0028716377907533268,0.741917587128663,0.5992078001218769,0.6259137620510647,0.3282457087843708,1.0,0.5615763546798029,0.009149130832570905,0.3976258116883116,0.0,0.0111348398671039,0.8129019292604502,0.0008581554243938868,0.4753688989784336,0.3733385217195404,0.0014242745594834135,1.0,0.0,0.01113385469737228,0.293137643792146,0.47571679344646,0
0.5085043988269795,0.05122516890188565,0.7777777777777777,0.005784805244890088,0.08795712484237074,0.4398148148148148,0.0234517086244855,0.02526857315781511,0.5536867763558806,0.5181692975950842,0.26911968441073564,0.0,0.5073891625615764,0.16079597438243365,0.9589082792207791,0.0,0.07264057657333413,0.6795618971061094,0.011090512469456871,1.0,0.599709177299445,0.01700562600960525,1.0,0.0,0.0726405288242023,0.7477912805163895,0.6436512580456407,0
0.11085043988269797,0.8593324594131291,0.8236331569664905,0.0033606963803647183,0.5762925598991173,0.5231481481481481,0.009955011007944863,0.42946487113532056,0.6358318098720293,0.6858777412861532,0.3682344377392162,0.0,0.5911330049261084,0.027333028362305573,0.3970170454545454,0.15384615384615385,0.05437221630929219,0.2241760450160772,0.003661899864398341,0.9997729852440408,0.5013619513793597,0.006449395418786241,0.0,1.0,0.05437036999375007,0.4805091774548339,0.1334113516676419,0
0.18885630498533726,1.0,0.2275132275132279,0.0026995757809487077,0.6847414880201765,0.4768518518518519,0.007849143294725759,0.4998234730418117,0.584521633150518,0.7879012607267719,0.36257543381783175,0.5,0.541871921182266,0.027790484903934126,0.4081777597402597,0.11538461538461542,0.1341144974704506,0.4771905144694534,0.0020438510871060517,0.9976163450624292,0.44973068179490855,0.0033082958708892394,0.0,1.0,0.13411292194430469,0.44827088817568783,0.20655354008191928,0
0.02404692082111437,0.3790460824846224,0.231040564373898,0.006721392760729436,0.5301597309794029,0.41203703703703703,0.02440892122140328,0.1892368991778888,0.4956733698964047,0.5304587350354911,0.43029563012186817,0.0,0.19211822660098524,0.14730100640439156,0.6841517857142856,0.0,0.16798292700513553,0.060691318327974274,0.03935723503632421,1.0,0.7122903311692301,0.05403564301221172,1.0,0.0,0.1679788588646331,0.7021023403411345,0.12521942656524285,0
0.9313782991202346,0.8132499747907633,0.8165784832451499,0.0014324279654013552,1.0,0.40740740740740733,0.002680195271369771,0.5932314520603219,0.4414381474710543,0.3317088674647738,0.3361119590485359,1.0,0.2807881773399015,0.013151875571820676,0.7294034090909091,0.11538461538461542,0.2577965680217377,0.09515675241157558,0.002659626735144413,0.8580022701475596,0.4730374587830504,0.003247214861251208,0.0,1.0,0.2577957898147508,0.37553640330316257,0.9397308367466354,0
0.8387096774193549,0.2156902288998689,0.7460317460317459,0.0006611205994160102,0.5958385876418663,0.4907407407407407,0.00430745668612999,0.10753013567357644,0.61102985984156,0.5664794999470283,0.2120600183154484,0.0,0.5615763546798029,0.02321591948764867,0.7625811688311687,0.11153846153846153,0.4502619527295653,0.22407556270096465,0.0008647062291602522,0.4055618615209989,0.3739938968193827,0.001463787416000671,0.0,1.0,0.4502629199144068,0.4526702967797771,0.8554710356933879,1
0.4527859237536657,0.5966522133709791,0.231040564373898,0.00011018676656933503,1.0,0.4537037037037037,0.0002871637790753326,0.29807837796943565,0.6043875685557587,0.2825511177031465,0.1120294925681546,0.0,0.5467980295566502,0.0025160109789569987,1.0,0.038461538461538464,0.11011258944633404,0.8598271704180065,5.8957242897289926e-05,0.010669693530079431,0.15163741372601228,9.904095913059291e-05,1.0,0.0,0.1101134439400386,0.1435216905268472,0.4523112931538912,0
0.020527859237536656,0.04204900675607543,0.8130511463844798,0.00011018676656933503,0.6497477931904161,0.5925925925925926,0.003637407868287547,0.0206788722449186,0.6112736136502133,0.1986439241445068,0.07067884565712541,0.0,0.4187192118226601,0.025388838060384257,1.0,0.11538461538461542,0.18536691562601496,0.04170016077170419,0.0004127007002810295,0.07514188422247448,0.30964425420361685,0.0006992395241754841,0.0,1.0,0.18536795730420014,0.4691861094082436,0.04154476301930954,0
0.06334310850439882,0.9160028234345065,0.2275132275132279,0.0006611205994160102,0.8382723833543505,0.4027777777777778,0.0013400976356848858,0.4578100569929894,0.5361365021328458,0.5458205318359995,0.2445347171672107,0.0,0.5024630541871922,0.00834858188472095,0.7463474025974025,0.11538461538461542,0.11282394348402985,0.16006832797427653,0.000406149895514664,0.14097616345062428,0.3082720625883221,0.000600975018557239,0.0,1.0,0.11282418565853697,0.2806245717788756,0.06787595084844937,0
0.03812316715542522,0.28728446102652017,0.22045855379188728,0.008814941325546803,0.8172551492223623,0.4444444444444444,0.019144251938355512,0.8563070560347003,0.5229737964655697,0.472189850619769,0.4987202667480686,1.0,0.4039408866995074,0.03133577310155535,0.1813108766233766,0.11538461538461542,0.0685856401464051,0.09666398713826367,0.01882046209376822,1.0,0.6466913797693898,0.027260678910245768,0.0,1.0,0.06857641918167924,0.4652194295193105,0.058513750731421885,0
0.3436950146627566,0.8092164969244731,0.7001763668430336,0.0019833617982480305,1.0,0.4490740740740741,0.0038288503876711018,0.5952489030110456,0.3421084704448507,0.3273651869901473,0.3682344377392162,1.0,0.059113300492610835,0.01944190301921317,0.7101258116883117,0.11538461538461542,0.14299819551207585,0.7251808681672026,0.005011365646269644,0.9947786606129398,0.5291744321789174,0.004743095689095591,0.0,1.0,0.14299647891691122,0.4241102015794599,0.35810415447630195,0
0.6211143695014663,0.8079056166179288,0.24162257495590825,0.001267147815547353,0.6934636401849518,0.4027777777777778,0.003637407868287547,0.4037423715135926,0.463254113345521,0.6766606632058482,0.2889379388076173,0.0,0.4137931034482759,0.015896614821591947,0.5180600649350648,0.15384615384615385,0.29123251825287605,0.4184083601286174,0.0008319522053284246,0.5349602724177073,0.3706146189608208,0.0010629648584042119,0.0,1.0,0.2912325593452373,0.3682521365980311,0.6296079578700994,0
0.510850439882698,0.18685086215589392,0.29453262786596124,0.0034157897636493857,0.9832912988650692,0.3287037037037037,0.0038288503876711018,0.90659202098149,0.4464351005484461,0.4799237207331285,0.4208796111489422,1.0,0.4137931034482759,0.008119853613906677,0.2752637987012987,0.6923076923076924,0.005776302660941772,0.7366358520900321,0.0026530759303780467,0.9432463110102156,0.4728121735924796,0.003276029913820562,1.0,0.0,0.005772459317111561,0.2806245717788756,0.5143358689291984,0
0.9812316715542522,0.7759403045275789,0.8201058201058204,0.0009365875158393477,1.0,0.2962962962962963,0.0020101464535273285,0.6118928733545167,0.3559414990859232,0.6978493484479288,0.2947613121375068,1.0,0.13793103448275862,0.007776761207685268,0.6029829545454545,0.11538461538461542,0.14520596614982798,0.005928456591639872,0.0005502676003747059,0.3382519863791147,0.3345485079976243,0.0005342000164953235,0.0,1.0,0.14520571646957398,0.3047491976488406,0.9847864248098304,0
0.758357771260997,0.5462337400423516,0.2380952380952381,0.001046774282408683,1.0,0.41203703703703703,0.0015315401550684408,0.7267867049982348,0.493418647166362,0.27449941731115585,0.30549228637847226,1.0,0.4088669950738916,0.007548032936870995,0.6054180194805194,0.038461538461538464,0.2788768911532637,0.08561093247588425,0.0010546795673848533,0.2807037457434733,0.391422778380814,0.001437819359643259,1.0,0.0,0.27887668305298785,0.2669936172514515,0.7606787595084844,0
0.3665689149560117,0.09781183825753756,0.24162257495590825,0.0051787780287587465,1.0,0.4537037037037037,0.0063176031396573185,0.9510768144449491,0.5388177940280316,0.4227142705795105,0.4643905417146078,1.0,0.4827586206896552,0.006633119853613905,0.13463879870129872,0.2307692307692308,0.1521272527595785,0.9208199356913184,0.003727407912061997,0.9851305334846764,0.5029184672414853,0.005560356147147947,1.0,0.0,0.15212108144019362,0.2520644765785583,0.3692217671152721,1
0.5466275659824047,0.6848845416960774,0.8112874779541448,0.0008264007492700126,1.0,0.41203703703703703,0.0009572125969177756,0.6574368285671055,0.5198659354052407,0.28890772327577074,0.2827388639725737,1.0,0.4334975369458128,0.005718206770356815,0.9154829545454544,0.038461538461538464,0.23215803320676856,0.8862540192926046,0.000825401400562059,0.20681044267877416,0.3699182829172385,0.0011859033311926222,1.0,0.0,0.23215806486875495,0.2669936172514515,0.5494441193680515,0
0.2093841642228739,0.5120500151255419,0.2592592592592595,0.0020935485648173654,0.7844682639764607,0.375,0.0038288503876711018,0.7438846018056187,0.457830591102986,0.6045131899565632,0.3502007654918168,1.0,0.3940886699507389,0.011550777676120763,0.3719561688311688,0.0,0.07108784183121011,0.5221061093247589,0.0013822198057031304,0.75527809307605,0.4152210866938374,0.0017480556741324685,1.0,0.0,0.07108648219787321,0.32566441888139624,0.2159157401989468,0
0.4563049853372434,0.5415952404961177,0.24867724867724886,0.0008814941325546803,0.6909415720891131,0.4027777777777778,0.0027759165310615487,0.2705906087658244,0.487995124923827,0.6421231062612565,0.25341066522647754,0.0,0.43842364532019706,0.0166971637694419,0.7054586038961038,0.15384615384615385,0.04062524458884731,0.8344051446945339,0.0006681820861692858,0.3604994324631101,0.35144489729043354,0.0008993919851362643,0.0,1.0,0.040625304051344784,0.37553640330316257,0.4657694558221182,0
0.3032258064516129,0.14893617021276595,0.7742504409171076,0.004352377279488733,0.1724464060529634,0.3796296296296297,0.012826648798698192,0.07414132243909816,0.5205362583790372,0.513401843415616,0.2889379388076173,0.0,0.4876847290640394,0.07307868252516009,0.7985998376623376,0.0,0.07513499763653989,0.6235932475884245,0.006242916942346367,1.0,0.5486718413992258,0.008998664845049211,1.0,0.0,0.07513472243054033,0.6261584508311997,0.36395552954944416,0
0.2697947214076246,0.07653524251285672,0.231040564373898,0.0014875213486860227,0.24936948297604036,0.4166666666666666,0.009955011007944863,0.03792807787360675,0.5438756855575868,0.5813115796164847,0.2120600183154484,0.0,0.5172413793103449,0.07833943275388837,0.8946834415584415,0.0,0.16598792940557286,0.6807676848874599,0.002233824425330652,0.9488081725312144,0.4575951829930161,0.003362992707203521,1.0,0.0,0.16598848050323592,0.6046301972521727,0.3224107665301346,0
0.06744868035190615,1.0,0.2275132275132279,0.0014875213486860227,0.7372845733501472,0.4166666666666666,0.002967359050445104,0.4998234730418117,0.5511882998171846,0.6534590528657697,0.3104703313217649,0.5,0.5172413793103449,0.016010978956999083,0.6310876623376622,0.11538461538461542,0.12448948337288865,0.1704180064308682,0.0010939843959830466,0.6777525539160045,0.3946382124644152,0.001668598598035538,0.0,1.0,0.12448897226235152,0.3682521365980311,0.0772381509654769,0
0.4275659824046921,0.719874962186145,0.7037037037037037,0.0009916808991240153,0.944724674232871,0.3703703703703704,0.0018187039341437735,0.6399354415695769,0.5063375990249848,0.3893420913232334,0.2947613121375068,1.0,0.4729064039408867,0.00743366880146386,0.6135349025974025,0.11538461538461542,0.06359756837856775,0.901024919614148,0.0009564174958893699,0.30556186152099885,0.3828414606672538,0.0013381744922252848,0.0,1.0,0.06359719924945395,0.293137643792146,0.4318314803978936,0
0.2721407624633431,0.908339215488555,0.2821869488536155,0.0006060272161313426,0.9124632198402691,0.7453703703703703,0.0010529338566095529,0.5456700458970092,0.8651432053625838,0.3660345375569446,0.2445347171672107,1.0,0.8275862068965517,0.00651875571820677,0.7658279220779219,0.0,0.0016816157315848862,0.6723271704180065,0.00045855633364558836,0.111577752553916,0.3187375837139288,0.0011080854347328708,1.0,0.0,0.001681695228908148,0.2520644765785583,0.2750146284376829,0
0.28269794721407626,0.5678128466270042,0.22398589065255736,0.0007162139827006776,1.0,0.4166666666666666,0.0011486551163013307,0.7159933424118627,0.5417428397318709,0.416251721580676,0.26911968441073564,1.0,0.5172413793103449,0.0050320219579139975,0.565137987012987,0.0,0.16141900973794868,0.7154340836012862,0.00043235311458012616,0.11407491486946653,0.313658426690151,0.0006467857757857622,1.0,0.0,0.1614190919323387,0.2171216328296852,0.2843768285547104,0
0.5706744868035191,0.8448119390944842,0.8165784832451499,0.0005509338328466751,1.0,0.3796296296296297,0.0011486551163013307,0.422202047712715,0.4786106032906764,0.3703782180315712,0.2445347171672107,0.0,0.3694581280788177,0.007090576395242452,0.927556818181818,0.07692307692307693,0.19697945484497,0.8371181672025724,0.0005961232337392649,0.1566401816118048,0.3415118684334487,0.0007862023175584438,0.0,1.0,0.1969798201965049,0.293137643792146,0.5746050321825629,0
0.32375366568914954,0.7759403045275789,0.8236331569664905,0.0033056029970800513,0.5521227406473308,0.4490740740740741,0.0093806834497942,0.3877540727291069,0.538695917123705,0.5051382561712046,0.36257543381783175,0.0,0.4926108374384237,0.02870539798719121,0.4419642857142856,0.15384615384615385,0.0928007063879982,0.6548432475884244,0.00538476151795248,0.9997729852440408,0.5355438589305097,0.008032411585238548,0.0,1.0,0.09279907039154073,0.4876131405286502,0.3469865418373318,0
0.7348973607038123,1.0,0.8130511463844798,0.0004958404495620075,1.0,0.40740740740740733,0.0010529338566095529,0.4998234730418117,0.4968921389396709,0.25426422290496875,0.2348134407213469,0.5,0.3891625615763547,0.0050320219579139975,0.7658279220779219,0.11538461538461542,0.21981750513521026,0.5059284565916399,0.0004847595527110505,0.09886492622020432,0.3235504946033957,0.000663695207832449,0.0,1.0,0.2198179809503912,0.2520644765785583,0.7366881217086014,0
0.0058651026392961885,0.14984370273268127,0.231040564373898,0.011349236956641508,0.9847625052543084,0.22685185185185186,0.018665645639896623,0.9250516971806124,0.2372333942717855,0.5880919588939507,0.5423251226900228,1.0,0.1083743842364532,0.025274473924977118,0.15016233766233766,0.11538461538461542,0.05325989556402882,0.01477090032154341,0.01901043543199282,1.0,0.6475925205316729,0.012499089823938304,0.0,1.0,0.05324518261338212,0.4342072049331074,0.022235225277940317,0
0.02404692082111437,0.3732983765251589,0.231040564373898,0.008043633959561456,0.4281210592686002,0.41203703703703703,0.027184837752464826,0.18636203157310735,0.4907982937233394,0.49867570717237003,0.4287928241012516,0.0,0.19704433497536947,0.14730100640439156,0.6133319805194805,0.0,0.16388238535061486,0.060691318327974274,0.04110629990894382,1.0,0.7161406598808036,0.0558800651944878,1.0,0.0,0.16387838824418768,0.7021023403411345,0.12521942656524285,0
0.4563049853372434,1.0,0.23456790123456805,0.00016528014985400254,1.0,0.5185185185185185,0.0001914425193835551,0.4998234730418117,0.6091407678244972,0.2648585655260091,0.14138117265832295,0.5,0.5517241379310345,0.001601097895699908,1.0,0.038461538461538464,0.0990351412930068,0.8540996784565916,6.550804766365548e-05,0.011577752553916021,0.1593790320928994,0.00011103285226574309,1.0,0.0,0.09903590253686384,0.10857884677797412,0.4552369806904623,0
0.10205278592375366,0.965211253403247,0.8201058201058204,0.0022037353313867003,0.6667717528373266,0.41203703703703703,0.006413324399349096,0.4824229585918193,0.5393053016453382,0.6315287636402162,0.33982201141193324,0.0,0.4975369458128079,0.017840805123513263,0.4118303571428571,0.15384615384615385,0.07717282717282717,0.2066921221864952,0.0021355623538351688,0.9632236095346198,0.4536219714502222,0.0031877730312503557,0.0,1.0,0.07717170755389302,0.4188092748187948,0.11644236395552955,0
0.2680351906158357,0.7983261066854896,0.24162257495590825,0.0004958404495620075,1.0,0.4490740740740741,0.0006700488178424428,0.6006960205779998,0.5349177330895796,0.2648585655260091,0.2348134407213469,1.0,0.4532019704433498,0.0050320219579139975,0.8872767857142856,0.11538461538461542,0.0832589680523055,0.6733319935691319,0.00037994667644920176,0.07514188422247448,0.30251704999283185,0.0005607719811401168,0.0,1.0,0.08325924398901806,0.2171216328296852,0.2697483908718549,0
0.4486803519061584,0.2585459312292024,0.742504409171076,0.0018180816483940282,1.0,0.40740740740740733,0.0017229826744519956,0.8706813940586071,0.5191956124314443,0.4085178514673165,0.3596167844647428,1.0,0.4679802955665025,0.004574565416285452,0.4419642857142856,0.11153846153846153,0.3197678324143469,0.9328778135048232,0.001218449686543992,0.4396140749148695,0.4041206709402585,0.001749436035932198,0.0,1.0,0.31976660566188186,0.23554866395009197,0.4505558806319485,0
0.9407624633431084,0.5678128466270042,0.7566137566137567,0.0007162139827006776,1.0,0.2638888888888889,0.001244376375993108,0.7159933424118627,0.3946983546617916,0.463502489670516,0.26911968441073564,1.0,0.3596059113300493,0.003774016468435497,0.5264813311688311,0.2307692307692308,0.09152553184015244,0.05335610932475885,0.0003995990907482984,0.11407491486946653,0.30685891002928706,0.00042981015539077873,0.0,1.0,0.09152551173261678,0.2171216328296852,0.940901111761264,0
0.2258064516129032,0.7164465059997983,0.2275132275132279,0.002148641948102033,0.7898276586801177,0.34259259259259256,0.0060304393605819856,0.6417007111514602,0.4609993906154784,0.5513295899989406,0.3534177096296992,1.0,0.4137931034482759,0.017726440988106128,0.34446022727272724,0.11538461538461542,0.033317083903141885,0.5705385852090032,0.0022993324729943076,0.9402951191827468,0.4601552419767752,0.0029315433721755642,0.0,1.0,0.03331559194940216,0.3824961234719267,0.2363955529549444,0
